Time,Dist,Vfront,Vrear,LapMeter,F_Susp,R_Susp,F_Brake,Throttle,RPM ECU,Bike_Acc
39.90,12593.00,142.40,164.50,1860.50,25.00,19.20,0.00,69.60,9777.00,5.90
39.92,12594.00,144.20,163.50,1861.10,24.10,19.20,0.00,72.80,9709.00,6.10
39.95,12595.00,143.70,164.60,1862.70,23.60,19.20,0.00,77.00,9783.00,6.00
39.97,12596.00,145.10,165.20,1863.60,22.50,19.20,0.00,83.20,9861.00,6.00
40.00,12597.00,144.80,166.90,1864.30,21.20,18.60,0.00,88.50,9959.00,6.30
40.02,12598.00,145.80,168.40,1865.90,20.10,17.60,0.00,94.80,10080.00,7.00
40.05,12599.00,145.60,169.90,1866.30,19.10,16.90,0.00,99.00,10077.00,7.50
40.07,12600.00,147.20,170.50,1867.50,18.80,16.20,0.00,100.00,10168.00,7.70
40.10,12601.00,148.00,170.40,1868.80,18.20,16.10,0.00,100.00,10084.00,7.50
40.12,12602.00,148.30,172.10,1869.20,18.00,16.10,0.00,100.00,10200.00,7.20
40.15,12603.00,148.90,170.90,1870.80,17.10,16.40,0.00,100.00,10137.00,7.00
40.17,12604.00,149.50,171.10,1871.60,17.00,17.00,0.00,100.00,10140.00,7.00
40.20,12605.00,150.50,171.30,1872.50,17.10,17.30,0.00,100.00,10234.00,6.90
40.22,12606.00,150.00,172.00,1873.90,17.40,17.70,0.00,100.00,10177.00,6.70
40.24,12607.00,152.40,172.40,1874.40,17.40,17.60,0.00,100.00,10290.00,6.40
40.27,12608.00,151.60,173.00,1875.80,17.10,17.60,0.00,100.00,10224.00,6.30
40.29,12609.00,152.50,173.90,1876.60,16.80,17.00,0.00,100.00,10390.00,6.40
40.32,12610.00,152.90,175.80,1877.60,16.40,16.00,0.00,100.00,10510.00,6.80
40.34,12611.00,153.80,177.30,1879.00,16.10,15.10,0.00,100.00,10519.00,7.10
40.36,12612.00,153.70,177.70,1879.50,15.10,14.50,0.00,100.00,10573.00,7.30
40.39,12613.00,155.30,178.40,1880.90,15.10,14.20,0.00,100.00,10624.00,7.10
40.41,12614.00,155.70,178.80,1881.90,14.80,14.10,0.00,100.00,10582.00,6.70
40.43,12616.00,156.10,178.30,1882.70,14.80,14.50,0.00,100.00,10576.00,6.30
40.46,12616.00,156.90,178.40,1884.00,14.50,14.90,0.00,100.00,10582.00,6.10
40.48,12617.00,156.50,177.10,1884.40,14.20,15.60,0.00,100.00,10506.00,6.10
40.50,12618.00,157.60,178.20,1886.10,14.40,15.80,0.00,100.00,10575.00,6.20
40.53,12619.00,158.10,177.90,1886.60,15.00,15.70,0.00,100.00,10610.00,6.30
40.55,12620.00,158.70,178.70,1887.90,15.30,15.80,0.00,100.00,10543.00,6.40
40.57,12621.00,159.10,179.20,1889.00,16.00,15.60,0.00,100.00,10691.00,6.40
40.60,12623.00,160.00,179.40,1889.70,16.40,15.30,0.00,100.00,10674.00,6.40
40.62,12623.00,159.80,181.40,1891.30,16.20,14.90,0.00,100.00,10792.00,6.40
40.64,12624.00,161.40,180.60,1891.50,15.90,14.60,0.00,100.00,10741.00,6.40
40.67,12625.00,160.40,182.80,1893.30,15.60,14.10,0.00,100.00,10838.00,6.50
40.69,12626.00,162.20,182.50,1894.00,15.20,13.90,0.00,100.00,10847.00,6.70
40.71,12627.00,162.30,183.10,1895.10,15.00,13.90,0.00,100.00,10857.00,6.80
40.73,12628.00,162.80,183.60,1896.10,15.20,13.90,0.00,100.00,10937.00,6.70
40.76,12629.00,163.90,182.60,1896.80,15.40,14.70,0.00,100.00,10805.00,6.60
40.78,12630.00,163.50,183.00,1898.10,15.60,15.30,0.00,100.00,10817.00,6.40
40.80,12632.00,164.90,181.40,1898.60,15.40,16.10,0.00,100.00,10745.00,6.30
40.82,12633.00,164.60,182.90,1900.50,17.20,16.10,0.00,100.00,10933.00,6.10
40.84,12633.00,166.00,182.60,1900.80,18.00,16.70,0.00,100.00,10787.00,6.00
40.87,12634.00,165.60,182.30,1902.30,17.30,17.10,0.00,100.00,10743.00,5.90
40.89,12635.00,166.50,182.50,1903.00,17.60,16.80,0.00,100.00,10942.00,6.00
40.91,12636.00,166.80,184.70,1904.20,18.00,15.90,0.00,100.00,11030.00,6.20
40.93,12637.00,167.30,185.70,1905.20,17.00,15.20,0.00,100.00,11007.00,6.30
40.95,12638.00,167.80,185.80,1906.00,16.10,14.90,0.00,100.00,11018.00,6.50
40.98,12639.00,168.40,186.50,1907.40,15.70,14.30,0.00,100.00,11115.00,6.50
41.00,12640.00,169.00,186.80,1907.90,15.60,14.20,0.00,100.00,11074.00,6.50
41.02,12641.00,169.60,188.10,1909.50,15.40,13.80,0.00,100.00,11174.00,6.30
41.04,12642.00,169.60,186.80,1909.80,14.70,13.70,0.00,98.40,11087.00,6.10
41.06,12643.00,170.60,188.70,1911.60,14.90,13.10,0.00,97.40,11196.00,6.00
41.08,12645.00,170.60,187.90,1911.80,14.40,12.60,0.00,90.10,11222.00,5.80
41.11,12646.00,171.50,189.30,1913.50,14.20,12.10,0.00,83.20,11202.00,5.30
41.13,12647.00,171.60,188.10,1913.90,13.80,11.80,0.00,75.90,11131.00,4.60
41.15,12648.00,172.40,188.10,1915.40,13.70,11.80,0.00,71.20,11111.00,3.70
41.17,12648.00,172.40,187.20,1916.10,13.00,11.50,0.00,68.10,11069.00,3.00
41.19,12649.00,172.80,187.00,1917.40,12.70,11.30,0.00,63.90,11087.00,2.30
41.21,12650.00,172.90,186.80,1918.30,12.10,11.10,0.00,60.70,11112.00,2.10
41.23,12651.00,172.90,185.60,1919.30,10.30,11.80,0.00,58.10,10860.00,2.30
41.25,12652.00,172.90,184.90,1920.50,9.20,11.80,0.00,56.50,10945.00,2.70
41.28,12653.00,172.80,184.10,1921.20,9.10,11.80,0.00,55.50,10922.00,3.10
41.30,12654.00,173.40,185.40,1922.60,10.30,11.00,0.00,55.00,11012.00,3.50
41.32,12655.00,173.70,184.30,1923.10,11.20,10.90,0.00,55.00,10924.00,3.50
41.34,12656.00,174.30,184.80,1924.80,12.40,10.80,0.00,54.50,10933.00,3.10
41.36,12657.00,174.70,183.00,1925.00,12.20,11.20,0.00,54.50,10866.00,2.60
41.38,12658.00,174.20,184.50,1927.00,12.30,11.10,0.00,55.00,10887.00,2.00
41.40,12659.00,175.10,182.10,1927.00,12.00,11.40,0.00,55.50,10845.00,1.80
41.42,12660.00,174.20,184.10,1928.90,11.60,11.20,0.00,56.50,10863.00,2.00
41.44,12661.00,174.90,182.20,1929.20,10.80,11.00,0.00,57.60,10829.00,2.40
41.46,12662.00,174.50,184.20,1930.80,10.50,10.30,0.00,59.20,10969.00,2.90
41.49,12663.00,175.80,183.60,1931.10,10.30,9.60,0.00,61.80,10946.00,3.30
41.51,12664.00,175.20,184.90,1932.80,9.90,9.10,0.00,64.90,10914.00,3.90
41.53,12665.00,176.10,183.80,1933.30,9.40,9.00,0.00,66.50,10937.00,4.40
41.55,12666.00,175.50,185.00,1934.70,8.60,8.90,0.00,69.60,10996.00,5.00
41.57,12667.00,176.50,185.70,1935.40,8.40,8.60,0.00,73.30,11119.00,5.80
41.59,12668.00,176.70,186.60,1936.80,7.90,8.70,0.00,78.00,11050.00,6.50
41.61,12669.00,177.60,186.10,1937.50,7.70,9.00,0.00,84.80,11040.00,7.00
41.63,12670.00,177.80,186.70,1938.70,7.10,9.60,0.00,91.10,11092.00,7.40
41.65,12671.00,178.40,187.20,1939.60,7.40,9.80,0.00,94.80,11182.00,7.50
41.67,12672.00,179.30,187.80,1940.70,7.90,10.50,0.00,95.80,11130.00,7.40
41.69,12673.00,180.00,187.80,1941.70,8.00,11.10,0.00,95.80,11127.00,7.10
41.71,12674.00,180.10,188.10,1942.70,7.50,11.80,0.00,92.70,11176.00,6.60
41.73,12675.00,180.60,189.00,1943.60,7.50,11.50,0.00,77.00,11267.00,6.10
41.75,12676.00,181.20,188.70,1944.60,8.00,11.30,0.00,38.70,10681.00,5.20
41.77,12677.00,181.70,185.40,1945.90,9.80,11.50,0.00,9.40,10383.00,3.90
41.79,12678.00,182.10,183.20,1946.60,13.40,11.50,0.00,0.50,10144.00,1.90
41.81,12679.00,182.40,182.90,1947.90,18.70,10.40,0.00,0.50,9879.00,-0.70
41.83,12680.00,182.60,181.50,1948.60,23.30,10.30,0.00,0.50,9756.00,-3.90
41.85,12681.00,182.50,180.40,1949.90,26.80,10.20,0.10,0.50,9778.00,-7.30
41.87,12682.00,181.80,179.40,1950.70,30.50,10.50,0.20,0.50,9714.00,-10.40
41.89,12683.00,181.60,179.20,1952.00,33.90,10.20,1.20,0.50,9608.00,-12.70
41.91,12684.00,179.30,179.50,1952.80,38.50,9.90,1.80,0.50,9447.00,-13.70
41.93,12685.00,178.20,180.90,1954.00,42.10,9.90,2.30,0.50,9231.00,-13.50
41.95,12686.00,176.70,180.70,1954.70,47.10,9.40,2.80,1.00,8993.00,-12.50
41.98,12687.00,176.50,181.40,1956.20,52.20,8.50,3.60,5.80,8852.00,-11.00
42.00,12688.00,174.30,179.80,1956.70,56.60,8.00,3.60,12.00,9273.00,-10.10
42.02,12689.00,175.40,180.40,1958.10,60.20,7.10,3.60,14.70,9545.00,-9.70
42.04,12691.00,173.60,176.10,1958.60,64.30,6.70,3.50,13.10,9909.00,-10.20
42.06,12692.00,174.90,176.60,1960.40,66.60,6.00,4.00,7.30,10106.00,-10.90
42.08,12693.00,172.20,176.80,1960.60,68.20,5.60,4.00,3.70,9977.00,-11.60
42.10,12694.00,172.70,177.90,1962.50,68.70,4.90,4.00,1.60,9929.00,-12.00
42.12,12695.00,168.60,172.30,1962.50,70.20,4.60,5.10,1.60,9910.00,-11.90
42.14,12695.00,171.00,169.90,1964.40,72.60,2.90,4.50,1.00,9846.00,-11.70
42.17,12696.00,168.80,166.50,1964.90,74.00,2.30,4.90,1.00,9768.00,-11.40
42.19,12697.00,168.30,164.00,1966.30,75.40,1.90,5.70,1.00,9746.00,-11.10
42.21,12698.00,166.40,162.80,1967.00,77.80,1.60,5.50,1.00,9684.00,-10.80
42.23,12699.00,166.40,160.40,1968.10,80.80,1.00,5.40,1.00,9640.00,-10.20
42.25,12700.00,165.80,157.10,1969.30,82.10,0.70,5.30,1.00,9554.00,-9.60
42.28,12701.00,164.50,155.10,1970.00,83.30,0.30,5.30,1.00,9507.00,-8.90
42.30,12702.00,163.60,152.40,1971.30,83.60,0.30,5.20,1.00,9458.00,-8.10
42.32,12703.00,162.90,148.50,1971.80,84.90,0.30,5.00,1.00,9389.00,-7.30
42.34,12704.00,163.80,145.10,1973.70,86.00,0.30,5.30,1.00,9316.00,-6.90
42.36,12705.00,161.60,142.80,1973.90,87.00,0.40,5.10,1.00,9233.00,-6.90
42.39,12706.00,161.80,142.90,1975.50,88.70,0.50,5.10,1.00,9170.00,-7.30
42.41,12707.00,161.40,141.70,1976.20,90.80,0.50,5.00,1.00,9115.00,-7.90
42.43,12708.00,160.80,139.90,1977.30,92.00,0.40,5.00,1.00,9057.00,-8.50
42.46,12709.00,159.60,138.30,1978.30,93.20,0.70,5.00,1.00,9005.00,-8.90
42.48,12710.00,159.40,137.00,1979.00,94.80,0.50,5.00,1.00,8942.00,-8.80
42.50,12711.00,157.30,136.50,1980.80,95.50,0.70,5.00,1.00,8880.00,-8.50
42.52,12712.00,157.70,135.00,1981.10,96.60,0.50,5.00,1.00,8804.00,-8.50
42.55,12713.00,156.60,133.80,1982.60,97.40,0.40,4.90,1.00,8728.00,-8.90
42.57,12714.00,156.40,133.20,1983.40,98.20,0.70,4.70,1.00,8552.00,-9.80
42.59,12715.00,156.10,134.80,1984.30,98.80,0.80,4.60,1.00,8351.00,-10.50
42.62,12716.00,154.70,138.20,1985.60,99.20,1.40,4.80,4.70,8275.00,-10.60
42.64,12717.00,152.30,142.60,1986.10,99.20,1.40,5.30,18.30,8444.00,-10.40
42.67,12718.00,151.50,146.20,1987.70,99.40,1.10,4.50,19.90,8786.00,-10.00
42.69,12719.00,152.90,143.00,1988.30,100.40,1.10,4.20,17.30,9300.00,-9.80
42.71,12720.00,151.30,140.60,1989.40,99.50,1.00,4.20,8.40,9648.00,-9.30
42.74,12721.00,149.40,144.90,1990.70,96.60,1.70,4.30,3.10,9551.00,-8.30
42.76,12722.00,147.40,150.00,1991.20,95.90,1.50,4.20,1.60,9385.00,-7.10
42.79,12723.00,148.80,141.10,1992.70,96.10,1.50,3.60,1.00,9492.00,-6.30
42.81,12724.00,149.30,136.20,1993.50,95.60,1.10,3.50,1.00,9267.00,-6.20
42.84,12725.00,147.60,133.30,1994.40,91.90,0.70,3.60,1.00,9160.00,-6.50
42.86,12726.00,144.90,133.70,1996.00,90.00,1.50,3.70,1.00,8985.00,-6.90
42.89,12727.00,147.40,134.20,1996.40,91.60,1.20,3.80,1.00,8858.00,-7.30
42.91,12728.00,146.10,132.20,1997.70,92.30,1.20,4.10,1.00,8729.00,-7.60
42.94,12729.00,144.40,132.80,1999.00,92.80,1.50,4.30,1.00,8628.00,-7.90
42.96,12730.00,144.50,133.20,1999.40,94.90,1.40,4.20,1.00,8501.00,-8.30
42.99,12731.00,143.70,133.00,2000.90,96.60,1.50,4.20,1.00,8403.00,-9.10
43.01,12732.00,143.10,132.90,2001.60,98.00,1.80,4.30,1.00,8302.00,-10.00
43.04,12733.00,141.90,133.80,2002.50,99.20,1.90,4.30,1.00,8198.00,-11.00
43.06,12734.00,141.00,134.40,2004.10,99.50,2.10,4.30,1.00,8091.00,-11.70
43.09,12735.00,139.50,134.20,2004.70,99.50,1.80,4.20,1.00,8039.00,-11.70
43.12,12736.00,138.90,132.80,2005.70,99.20,1.70,4.10,1.00,7950.00,-11.00
43.14,12737.00,136.40,132.10,2007.20,98.10,1.30,4.00,1.00,7881.00,-9.80
43.17,12738.00,136.40,130.80,2007.80,97.00,1.10,3.80,1.00,7816.00,-8.50
43.20,12739.00,136.00,128.90,2008.70,96.90,0.70,3.90,1.00,7755.00,-7.20
43.22,12740.00,135.30,127.00,2010.20,96.50,0.80,4.20,1.00,7676.00,-6.20
43.25,12741.00,133.40,127.10,2010.80,96.30,0.70,4.10,1.00,7631.00,-5.70
43.28,12742.00,134.90,125.10,2011.70,98.30,0.80,4.10,1.00,7603.00,-5.70
43.30,12743.00,132.90,124.50,2013.30,98.70,1.30,4.10,1.00,7534.00,-6.00
43.33,12744.00,132.50,126.20,2014.00,99.00,1.90,3.80,1.00,7495.00,-6.20
43.36,12745.00,132.60,125.50,2014.70,99.60,1.80,3.50,1.00,7482.00,-6.60
43.39,12746.00,131.50,125.10,2016.10,99.00,2.30,3.10,1.00,7428.00,-7.10
43.42,12747.00,131.30,125.40,2017.10,96.40,2.60,2.90,1.00,7408.00,-7.80
43.44,12748.00,129.90,125.70,2017.70,95.40,2.80,3.00,1.00,7421.00,-8.30
43.47,12749.00,129.00,124.80,2019.10,93.70,2.90,3.20,1.00,7370.00,-8.20
43.50,12750.00,127.60,125.80,2020.40,93.30,3.10,3.10,1.00,7341.00,-7.90
43.53,12751.00,127.80,124.90,2021.10,93.10,3.30,3.10,1.00,7340.00,-7.50
43.56,12752.00,125.80,125.20,2021.90,92.70,3.70,3.00,1.00,7347.00,-7.50
43.59,12753.00,127.10,124.00,2023.40,92.80,3.80,3.10,1.00,7367.00,-7.50
43.61,12754.00,124.30,123.40,2024.20,92.50,3.80,3.20,1.00,7387.00,-7.40
43.64,12755.00,124.70,122.00,2024.90,92.00,3.80,3.00,1.00,7432.00,-7.40
43.67,12756.00,123.90,120.70,2026.10,92.30,3.50,3.10,1.00,7450.00,-7.50
43.70,12757.00,122.20,119.80,2027.50,91.70,3.90,3.10,1.00,7492.00,-7.80
43.73,12758.00,122.50,119.30,2028.40,92.00,3.60,3.10,1.00,7525.00,-8.10
43.76,12759.00,121.20,116.80,2028.80,92.10,3.70,3.10,1.00,7563.00,-8.30
43.79,12760.00,120.00,117.00,2030.30,91.30,3.70,3.10,1.00,7575.00,-8.30
43.82,12761.00,119.10,114.90,2031.60,91.10,3.40,2.90,1.00,7594.00,-8.30
43.85,12762.00,118.90,114.60,2032.40,90.60,3.30,3.10,1.00,7572.00,-8.30
43.89,12763.00,116.80,114.00,2033.00,90.50,3.40,3.00,1.00,7595.00,-8.20
43.92,12764.00,117.40,112.30,2034.20,90.50,3.10,3.10,1.00,7613.00,-7.70
43.95,12765.00,114.60,111.00,2035.50,90.20,3.10,3.10,1.00,7616.00,-6.90
43.98,12766.00,115.60,109.50,2036.70,90.00,2.50,3.10,1.00,7616.00,-6.40
44.01,12767.00,113.90,108.00,2037.40,90.00,2.60,3.10,1.00,7617.00,-6.40
44.04,12768.00,114.00,108.00,2038.10,89.90,2.60,3.10,1.00,7590.00,-6.50
44.08,12769.00,112.00,107.40,2039.30,90.00,2.80,3.10,1.00,7594.00,-6.50
44.11,12770.00,112.60,106.00,2040.50,90.10,2.80,3.10,1.00,7605.00,-6.40
44.14,12771.00,109.10,106.80,2041.80,89.60,3.20,3.10,1.00,7585.00,-6.20
44.17,12772.00,111.20,104.50,2042.50,90.60,3.00,3.10,1.00,7573.00,-6.30
44.21,12773.00,109.10,105.10,2043.30,90.70,3.60,3.10,1.00,7562.00,-6.60
44.24,12774.00,109.00,104.20,2044.30,92.00,3.40,3.00,1.00,7549.00,-6.60
44.27,12775.00,107.80,103.70,2045.50,92.00,3.50,3.10,1.00,7562.00,-6.00
44.31,12776.00,107.10,102.40,2046.60,92.80,3.40,3.00,1.00,7561.00,-5.30
44.34,12777.00,106.80,102.70,2047.80,93.20,3.90,3.10,1.00,7539.00,-5.10
44.38,12778.00,106.10,101.80,2048.70,95.10,4.30,2.80,1.00,7548.00,-5.90
44.41,12779.00,105.50,102.80,2049.60,95.40,5.20,2.80,1.00,7529.00,-6.80
44.45,12780.00,104.30,102.70,2050.60,95.90,5.80,2.60,1.00,7538.00,-7.30
44.48,12781.00,104.10,103.10,2051.40,94.80,6.20,2.90,1.00,7516.00,-7.00
44.52,12782.00,102.20,102.00,2052.50,95.40,6.30,2.70,1.00,7519.00,-6.10
44.55,12783.00,101.70,102.60,2053.70,94.90,6.40,2.70,1.00,7507.00,-5.30
44.59,12784.00,101.40,101.30,2054.70,96.30,6.20,2.40,1.00,7527.00,-4.90
44.63,12785.00,100.50,101.30,2055.90,96.00,6.70,2.60,1.00,7527.00,-4.60
44.66,12786.00,99.40,100.10,2057.00,96.00,6.40,2.40,1.00,7549.00,-4.00
44.70,12787.00,99.10,100.60,2058.10,95.90,6.50,2.30,1.00,7545.00,-3.80
44.74,12788.00,99.20,99.00,2058.90,96.90,7.00,2.20,1.00,7542.00,-4.50
44.77,12789.00,98.40,100.60,2059.80,98.30,8.20,2.20,1.00,7535.00,-5.30
44.81,12790.00,97.60,99.90,2060.70,102.20,9.30,2.20,0.50,7561.00,-5.60
44.85,12791.00,96.20,100.30,2061.60,102.60,10.40,2.00,1.00,7559.00,-5.40
44.88,12792.00,96.10,99.10,2062.60,103.00,10.90,1.80,1.00,7558.00,-5.10
44.92,12793.00,95.10,99.10,2063.50,103.50,11.10,1.60,1.00,7561.00,-4.90
44.96,12794.00,95.60,97.50,2064.60,103.60,11.30,1.70,1.00,7545.00,-5.00
45.00,12795.00,93.90,98.20,2065.70,103.90,11.70,1.50,1.00,7549.00,-5.30
45.04,12796.00,94.00,96.30,2066.70,104.60,12.20,1.70,1.00,7535.00,-5.30
45.08,12797.00,92.00,96.40,2067.80,102.90,12.50,1.40,1.00,7531.00,-4.80
45.12,12798.00,92.40,94.70,2068.70,103.60,13.20,1.40,1.00,7564.00,-4.70
45.16,12799.00,90.60,94.60,2069.80,101.70,13.90,1.30,1.00,7564.00,-4.60
45.20,12800.00,90.50,93.50,2070.80,100.40,14.10,1.20,1.00,7564.00,-4.20
45.24,12801.00,89.30,92.80,2071.80,99.20,14.20,0.90,1.00,7532.00,-3.50
45.28,12802.00,89.10,92.20,2072.80,97.90,14.60,0.90,1.00,7499.00,-3.20
45.32,12803.00,89.10,91.90,2073.90,97.70,15.40,0.90,1.00,7494.00,-3.80
45.36,12804.00,88.00,91.20,2074.80,96.80,16.10,0.90,1.00,7442.00,-4.40
45.40,12805.00,87.50,90.70,2075.90,96.60,18.20,0.80,1.00,7423.00,-4.40
45.44,12806.00,86.50,90.20,2076.90,96.30,18.80,0.80,1.00,7379.00,-3.50
45.49,12807.00,86.90,89.80,2078.00,96.90,19.40,0.50,1.00,7324.00,-1.70
45.53,12808.00,85.60,88.50,2079.10,95.40,20.60,0.20,0.50,7293.00,-0.50
45.57,12809.00,87.10,88.30,2080.20,89.30,21.60,0.00,1.00,7230.00,-1.40
45.61,12810.00,85.80,87.70,2081.20,84.80,21.50,0.00,1.00,7197.00,-2.70
45.66,12811.00,85.80,87.50,2082.30,82.30,22.00,0.00,1.00,7178.00,-3.20
45.70,12812.00,84.70,86.90,2083.40,78.60,22.10,0.00,1.00,7132.00,-3.10
45.74,12813.00,85.10,86.30,2084.40,78.00,22.90,0.00,1.00,7100.00,-3.10
45.79,12814.00,83.90,86.20,2085.40,78.60,23.10,0.00,1.00,7096.00,-3.20
45.83,12815.00,83.80,85.90,2086.30,77.50,23.10,0.00,1.00,7039.00,-3.00
45.87,12816.00,82.80,85.10,2087.30,78.10,23.60,0.00,1.00,7007.00,-2.80
45.92,12817.00,82.70,84.80,2088.10,76.80,23.80,0.00,1.00,6976.00,-2.80
45.96,12818.00,81.80,84.70,2089.10,78.00,23.70,0.00,0.50,6937.00,-3.00
46.01,12819.00,81.60,83.90,2090.20,78.30,23.60,0.00,1.00,6889.00,-2.70
46.05,12820.00,81.40,83.50,2091.30,77.50,23.50,0.00,0.50,6870.00,-2.60
46.10,12821.00,80.80,83.20,2092.50,78.30,24.10,0.00,1.00,6820.00,-2.60
46.14,12822.00,81.10,82.80,2093.60,76.10,23.60,0.00,1.00,6800.00,-2.50
46.19,12823.00,79.80,82.00,2094.50,79.20,24.50,0.00,1.00,6776.00,-2.30
46.23,12824.00,80.10,82.50,2095.40,77.00,23.80,0.00,1.60,6802.00,-2.20
46.28,12825.00,79.00,82.10,2096.30,79.20,25.10,0.00,1.60,6736.00,-2.10
46.33,12826.00,79.70,81.90,2097.30,78.30,24.60,0.00,1.60,6767.00,-1.90
46.37,12827.00,78.20,81.70,2098.60,78.50,24.90,0.00,1.60,6740.00,-1.90
46.42,12828.00,78.80,81.90,2099.50,76.10,24.30,0.00,2.10,6723.00,-1.60
46.46,12829.00,77.50,81.70,2100.70,75.00,23.80,0.00,3.10,6723.00,-1.00
46.51,12830.00,78.20,81.90,2101.50,74.60,23.60,0.00,3.10,6811.00,-0.90
46.56,12831.00,77.20,81.10,2102.40,75.70,24.40,0.00,3.70,6930.00,-1.10
46.61,12832.00,77.80,81.50,2103.30,75.50,24.40,0.00,3.70,7039.00,-1.10
46.65,12833.00,77.30,80.80,2104.50,75.70,25.10,0.00,3.70,7177.00,-0.50
46.70,12834.00,77.00,84.60,2105.70,75.40,25.30,0.00,3.70,6843.00,0.00
46.75,12835.00,77.50,81.90,2106.60,72.50,25.60,0.00,4.20,6710.00,0.00
46.79,12836.00,77.30,82.20,2107.60,73.30,26.00,0.00,5.80,6829.00,-0.10
46.84,12837.00,78.00,82.70,2108.40,73.20,26.40,0.00,6.30,6837.00,0.40
46.89,12838.00,77.00,83.50,2109.60,71.50,26.70,0.00,6.80,6872.00,1.00
46.94,12839.00,78.10,83.60,2110.80,69.20,26.40,0.00,8.40,6927.00,1.30
46.98,12840.00,77.80,84.20,2111.90,68.60,26.50,0.00,9.40,6929.00,1.20
47.03,12841.00,78.70,85.00,2112.70,67.30,26.70,0.00,9.90,7018.00,1.40
47.08,12842.00,77.70,85.30,2113.70,64.30,27.30,0.00,11.00,7007.00,1.60
47.12,12843.00,79.20,86.00,2114.60,62.10,27.20,0.00,12.60,7090.00,1.70
47.17,12844.00,78.60,86.10,2115.70,60.00,27.00,0.00,13.10,7116.00,2.20
47.22,12845.00,79.40,87.40,2116.90,57.40,26.60,0.00,15.20,7175.00,3.00
47.26,12846.00,79.00,88.00,2117.90,54.70,26.00,0.00,17.30,7294.00,3.70
47.31,12847.00,80.60,89.40,2118.90,50.80,25.10,0.00,18.30,7376.00,4.10
47.35,12848.00,81.30,90.30,2119.70,47.50,24.70,0.00,19.90,7482.00,4.30
47.40,12849.00,81.70,91.20,2120.70,44.90,24.40,0.00,21.50,7532.00,4.60
47.44,12850.00,83.20,92.00,2121.60,43.40,24.20,0.00,23.60,7668.00,4.80
47.49,12851.00,83.00,93.20,2122.70,42.50,24.90,0.00,26.70,7703.00,4.70
47.53,12852.00,84.50,94.40,2123.80,40.90,25.10,0.00,29.30,7813.00,4.70
47.57,12853.00,84.50,95.20,2124.90,39.90,25.60,0.00,32.50,7905.00,4.70
47.62,12854.00,86.10,96.60,2126.00,38.30,25.70,0.10,36.10,7978.00,4.80
47.66,12855.00,85.80,97.40,2127.10,36.40,25.80,0.10,39.30,8113.00,5.10
47.70,12856.00,87.60,100.30,2128.10,32.30,25.00,0.00,41.90,8282.00,5.70
47.74,12857.00,87.60,101.50,2129.10,26.80,23.20,0.00,44.50,8437.00,6.50
47.79,12858.00,89.30,104.10,2130.20,23.10,21.50,0.00,46.60,8647.00,7.20
47.83,12859.00,89.60,106.40,2131.10,20.00,19.70,0.00,48.20,8771.00,7.90
47.87,12860.00,91.40,107.10,2132.10,18.00,19.00,0.00,48.70,8879.00,8.30
47.91,12861.00,92.30,108.80,2133.10,17.50,19.10,0.00,48.70,8988.00,7.90
47.95,12862.00,93.40,109.00,2134.20,16.20,19.70,0.00,49.70,8993.00,7.50
47.98,12863.00,94.60,109.70,2135.20,14.00,20.40,0.00,51.30,9008.00,7.50
48.02,12864.00,95.40,109.60,2136.20,14.30,20.60,0.00,54.50,9029.00,7.70
48.06,12865.00,97.50,109.50,2137.30,13.00,20.60,0.00,57.60,9017.00,7.80
48.10,12866.00,97.40,110.70,2138.20,12.20,19.70,0.00,58.60,9179.00,7.90
48.14,12867.00,99.40,112.50,2139.20,11.20,18.20,0.00,59.70,9319.00,8.30
48.17,12868.00,99.30,115.10,2140.10,9.60,15.80,0.00,60.20,9511.00,9.10
48.21,12869.00,101.50,116.20,2141.00,7.90,14.00,0.00,60.70,9625.00,9.90
48.25,12870.00,102.10,118.40,2142.00,6.50,12.70,0.00,61.30,9800.00,10.30
48.28,12871.00,104.50,120.20,2142.90,6.30,11.90,0.00,61.30,9966.00,10.30
48.32,12872.00,104.50,121.30,2143.90,5.50,12.10,0.00,63.40,10012.00,10.50
48.35,12873.00,106.80,122.90,2145.10,5.60,12.30,0.00,65.40,10193.00,11.10
48.39,12874.00,107.30,124.10,2146.30,5.60,12.70,0.00,68.60,10289.00,11.20
48.42,12875.00,109.30,125.80,2147.40,6.80,13.60,0.00,72.80,10355.00,10.90
48.45,12876.00,110.60,126.00,2148.20,6.80,14.60,0.00,75.90,10467.00,10.40
48.49,12877.00,111.40,127.90,2149.20,7.50,15.40,0.00,78.00,10568.00,10.00
48.52,12878.00,113.60,128.90,2150.00,7.40,15.60,0.00,79.60,10698.00,9.80
48.55,12879.00,113.50,130.40,2151.30,7.40,16.00,0.00,81.20,10811.00,9.80
48.58,12880.00,116.10,131.90,2152.50,7.30,15.80,0.00,81.20,10893.00,9.80
48.61,12881.00,115.60,132.90,2153.30,6.80,15.90,0.00,81.70,10977.00,9.80
48.65,12882.00,118.20,134.20,2154.20,6.80,15.80,0.00,83.80,11068.00,9.70
48.68,12883.00,117.70,134.80,2155.10,6.60,15.80,0.00,85.30,11170.00,9.70
48.71,12884.00,120.30,136.10,2156.40,6.00,15.80,0.00,86.90,11225.00,9.40
48.74,12885.00,120.00,137.50,2157.60,5.60,15.30,0.00,89.00,11401.00,9.10
