Time,Dist,Vfront,Vrear,LapMeter,F_Susp,R_Susp,F_Brake,Throttle,RPM ECU,Bike_Acc
58.112,13258,108.6,119.6,2536.4,53.9,23.5,0,13.6,8170,1.8
58.146,13259,108.3,119.4,2537.7,51.8,23.2,0,13.6,8117,2.2
58.179,13260,109.3,120.7,2538.7,53.2,23.1,0,13.6,8212,2.3
58.213,13261,109,120,2539.6,51.5,23.2,0,13.6,8158,2.2
58.246,13262,110,120.8,2540.3,51.7,23.2,0,13.6,8221,2.2
58.28,13263,109.1,120.8,2541.2,51.4,23.5,0,13.6,8198,2.3
58.313,13264,110.3,121,2542.4,53.2,24,0,13.6,8242,2.1
58.346,13265,110.1,121,2543.7,53.9,25.2,0,13.6,8231,1.9
58.379,13266,110.4,120.8,2544.8,54.4,26.1,0,14.7,8213,1.9
58.413,13267,110.7,121.9,2545.5,54.1,25.1,0,15.2,8368,2.3
58.446,13268,110.6,122.7,2546.5,54.2,24.5,0,15.7,8349,2.8
58.479,13269,112.4,123.3,2547.4,53.6,24.2,0,15.7,8376,2.9
58.511,13270,111.2,123.2,2548.6,55.1,24.9,0,15.7,8370,2.6
58.544,13271,113.2,124.5,2549.9,53.9,24.3,0,16.2,8482,2.2
58.577,13272,111.5,124.3,2550.7,52.7,24.4,0,17.3,8463,1.8
58.609,13273,113.1,124.9,2551.6,54.1,24.6,0,17.3,8521,1.7
58.642,13274,111.8,124.4,2552.4,53.3,25.9,0,17.8,8449,1.8
58.674,13275,113.2,124.8,2553.6,53.4,25.9,0,18.8,8517,1.9
58.707,13276,112.7,125.5,2554.9,53.4,25.8,0,19.4,8562,2
58.739,13277,113.4,125.6,2556,52.8,25.6,0,19.9,8565,2.3
58.771,13278,113.5,126.2,2556.7,51.3,25.7,0,20.4,8586,2.6
58.803,13279,113.9,126.6,2557.5,52.1,25.1,0,21.5,8700,3
58.836,13280,114.6,128.4,2558.7,45,23.7,0,22,8705,3.3
58.868,13281,114.5,128.2,2559.9,48,23.6,0,22.5,8771,3.5
58.899,13282,115.8,129.1,2561.1,45.1,22.8,0,23,8806,3.4
58.931,13283,115,128.9,2561.9,45,23.8,0,23.6,8783,3.3
58.963,13284,116.6,129.7,2562.6,42.5,23.2,0,25.1,8832,3.4
58.994,13285,115.7,131.1,2563.8,44.7,23.1,0,26.7,9005,3.5
59.026,13286,117.2,130.8,2565,40.4,23.3,0,27.7,8820,3.3
59.057,13287,116.3,131.1,2565.9,43.4,24.6,0,29.3,8953,3.1
59.089,13288,118.2,131.8,2566.8,42.7,24.4,0,32.5,8975,3.2
59.119,13289,116.4,132.7,2567.6,38.5,24.4,0,34,9016,3.5
59.151,13290,118.5,133.2,2568.9,41.5,24.4,0,36.1,9143,4.1
59.182,13291,118,134.7,2570.2,40.7,23.9,0,37.7,9197,4.4
59.213,13292,119.2,134.9,2570.9,38.5,24.3,0,38.7,9181,4.6
59.243,13293,119.5,136.3,2571.8,39.4,24.1,0,40.3,9326,4.8
59.274,13294,120,137.8,2573,37,23.5,0,42.4,9411,4.9
59.304,13295,120.6,137.9,2574.3,33.6,23.4,0,44,9389,4.9
59.334,13296,121,139.5,2575.1,35,23,0,46.6,9595,4.9
59.365,13297,122,139,2575.7,32,23.1,0,48.7,9420,4.9
59.394,13298,121.7,140.1,2577,31.8,23.2,0,51.8,9588,4.9
59.424,13299,123.5,140.8,2578.3,31.5,23.1,0,53.9,9590,4.8
59.454,13300,122.5,140.3,2579.1,29.6,23.6,0,57.1,9514,4.9
59.484,13301,124.9,140.7,2579.7,28.4,23.5,0,58.6,9616,5.1
59.514,13302,124,141.8,2581,26.3,22.8,0,61.3,9708,5.5
59.543,13303,125.3,144.6,2582.5,24.6,21.2,0,65.4,9898,6.2
59.573,13304,125.2,145.2,2583.1,22,19.7,0,67.5,9895,7.1
59.601,13305,126.5,147,2583.8,19.9,17.9,0,69.6,10061,8
59.631,13306,127.4,149.3,2585.2,19.1,16.2,0,71.7,10255,8.3
59.659,13307,128.1,150.1,2586.4,17.4,15.5,0,73.3,10185,8.3
59.688,13308,128.6,150.1,2587,15.6,15.3,0,75.4,10217,8.2
59.716,13309,129.6,150.1,2588,15,15.9,0,78,10213,8.2
59.744,13310,130.7,151.2,2589.5,14.2,16.1,0,81.7,10269,8.4
59.772,13311,131,150.8,2590.2,14,16.9,0,86.4,10284,8.5
59.8,13312,133.2,151.3,2590.9,14,17.3,0,91.1,10272,8.5
59.828,13313,132.7,152,2592.4,14.9,17.6,0,94.8,10383,8.5
59.855,13314,134.1,152.5,2593.3,15.9,17.6,0,97.4,10415,8.6
59.883,13315,133.8,153.5,2593.9,16.1,17.6,0,98.4,10443,8.8
59.909,13316,136.2,154.3,2595.4,15.7,17.6,0,98.4,10499,9
59.936,13317,136.2,155.8,2596.6,15.9,17,0,98.4,10684,9.1
59.963,13318,137.7,156.6,2597.1,15.7,16.6,0,98.4,10673,9
59.989,13319,138.1,157.7,2598.4,15.8,16.4,0,98.4,10728,8.6
60.016,13320,139.5,158.1,2599.6,17.8,16.8,0,97.9,10815,8
60.043,13321,139.6,157.6,2599.9,17.1,18.3,0,97.4,10585,7.5
60.068,13322,140.4,157.5,2601.5,16.8,19.5,0,97.4,10819,7.1
60.094,13323,141.5,158,2602.4,16.8,20,0,97.4,10750,6.8
60.12,13324,141.6,157.9,2603,17,21.1,0,96.9,10614,6.4
60.146,13325,142.6,155.7,2604.7,17.8,22.4,0,96.9,10607,5.6
60.172,13326,142.9,157.4,2605.4,19.1,22,0,96.9,10775,4.6
60.198,13327,144,158.3,2606.2,18,21,0,97.4,10773,3.7
60.223,13328,143,159,2607.9,15.4,19.7,0,97.9,10817,2.8
60.248,13329,144.3,160.5,2608.5,12.3,16.8,0,99,11018,2
60.274,13330,144.1,162.6,2609.4,9.8,14.1,0,99.5,11123,1.3
60.299,13331,144.6,164.6,2610.9,6.8,11.4,0,100,11230,0.6
60.324,13332,143.7,164.8,2611.3,3.4,9.8,0,100,11197,-0.3
60.349,13333,144.8,165.4,2612.6,0.9,8.4,0,100,11295,-1.2
60.375,13334,144.1,165.8,2613.7,0.3,7.8,0,100,11272,-2
60.401,13335,144.1,165.8,2614.3,0.3,7.5,0,100,11174,-2.7
60.426,13336,143.7,162.7,2615.8,0.7,7.7,0,99,10371,-2.9
60.451,13337,143,154.6,2616.6,0.8,8.5,0,96.9,9993,-2.4
60.477,13338,143.4,152.3,2617.4,0.5,5.9,0,89.5,10564,-0.9
60.503,13339,142.3,164.8,2619,0,2.9,0,81.2,9804,2.1
60.528,13340,143,169.9,2619.6,0.3,4.4,0,80.1,9752,8
60.554,13341,142.4,163.8,2620.6,0.5,5.8,0,80.6,9885,14.5
60.579,13342,142.7,165.3,2622,0.3,5.5,0,80.6,9788,20.1
60.605,13343,146.5,164.9,2622.5,3.8,5.6,0,83.2,9761,22.3
60.629,13344,151.7,163,2623.8,7.2,8.6,0,86.4,9541,20.4
60.654,13345,152.3,160.3,2624.9,7.4,11.6,0,91.6,9512,16.3
60.678,13346,153.1,161.2,2625.5,7.9,12.4,0,93.2,9621,12.4
60.701,13347,153.6,162.7,2627.2,9.1,12.1,0,93.2,9747,9
60.725,13348,155,163.6,2627.5,9.8,11.6,0,93.2,9674,7.1
60.749,13349,154.7,163.5,2628.9,8.1,11.1,0,93.2,9689,5.8
60.773,13350,155.5,164,2629.7,8.1,10.7,0,93.2,9793,4.9
60.796,13351,156.6,165.6,2630.6,7.9,10,0,93.2,9884,4
60.819,13352,156,164.5,2632.1,7.7,10.3,0,93.2,9667,3.4
60.843,13353,156.7,164.5,2632.6,6.7,10.3,0,93.2,9843,2.8
60.866,13354,156.3,166.1,2634.1,6.2,10.1,0,93.7,9889,2.6
60.889,13355,157,167.1,2634.7,5.6,9.3,0,93.7,9978,2.7
60.913,13356,157.2,167,2635.8,4.5,9.1,0,93.7,9843,3.2
60.936,13357,157.5,167,2637.1,3.2,8.8,0,93.7,9929,4
60.959,13358,156.7,168,2637.6,2.5,8.5,0,93.7,10060,5.3
60.983,13359,158.6,170.2,2639.4,2.1,7.9,0,93.7,10064,7
61.006,13360,157.9,169,2639.8,2.2,8,0,93.7,10037,8.9
61.029,13361,159.6,169.9,2641,2.5,8.3,0,93.7,10098,10.3
61.052,13362,160.1,170.7,2642,2.5,8.5,0,93.7,10221,11.3
61.075,13363,161.1,172.2,2642.8,2.9,8.5,0,94.2,10250,12.1
61.098,13364,162.5,172.8,2644.2,2.9,8.7,0,94.8,10276,12.9
61.12,13365,163,174,2644.7,3.4,8.9,0,96.9,10345,14
61.143,13366,164.2,175.1,2646.5,3.3,8.8,0,97.9,10508,15.1
61.164,13367,165.1,177.5,2646.7,3.4,8.6,0,99,10592,16.2
61.187,13368,166.8,179.7,2648.3,4.3,8.1,0,100,10835,16.9
61.209,13369,168.6,182.2,2649,5.6,8.1,0,100,10839,16.9
61.23,13370,169.7,183.5,2650.2,6.8,8.5,0,100,10941,16.4
61.252,13371,171.2,184.9,2651.1,8.8,9.8,0,100,11080,15.5
61.273,13372,172.5,187.2,2652.1,11.6,10.7,0,100,11266,14.5
61.294,13373,173.4,189,2653.3,12.8,12.3,0,100,11229,13.7
61.316,13374,174.5,190.7,2654,14.7,14,0,100,11390,13.1
61.336,13375,175.2,192.5,2655.4,16.1,15.5,0,100,11527,12.8
61.358,13377,176,194.8,2655.9,18.1,16.5,0,100,11680,12.7
61.378,13378,177.5,197.5,2657.7,19.7,17.2,0,100,11839,12.5
61.399,13379,177.8,199.8,2657.9,22.6,18,0,100,11952,12.2
61.419,13380,179.6,203.1,2659.6,25,18.7,0,100,12141,11.8
61.439,13381,179.4,202.7,2659.8,27.4,20.4,0,100,12084,11.2
61.46,13382,181.6,205.9,2661.6,28.8,21.5,0,100,12302,10.5
61.48,13383,180.6,206,2661.8,29.4,23,0,99.5,12252,9.8
61.501,13384,183.5,208.4,2663.8,30.4,24,0,99,12436,9.1
61.521,13385,181.7,208.4,2663.8,31.9,25.2,0,97.9,12408,8.5
61.541,13386,184.8,209.6,2665.9,32.8,26.5,0,96.3,12426,7.8
61.56,13386,183.6,209.2,2665.9,32,27.3,0,96.3,12430,7.3
61.58,13387,185,210.7,2667.6,31.5,27.3,0,94.8,12638,6.7
61.6,13388,184.7,213.9,2667.9,30.3,26.5,0,89.5,12722,6.4
61.62,13389,185.5,214,2669.8,28.5,25.8,0,75.9,12709,6.3
61.639,13390,185.7,215.6,2670,27.2,24.7,0,64.4,12850,6.2
61.659,13391,186,215.7,2671.8,26.4,23.3,0,55.5,12797,6.2
61.679,13392,187.3,216.5,2672,26.6,22.4,0,50.3,12854,6.2
61.698,13393,186.9,217,2673.8,27.4,21.5,0,49.2,12832,6.2
61.718,13394,188.3,215.7,2674.1,27.4,21.2,0,50.3,12767,6.2
61.738,13395,187.2,216.1,2675.7,27.5,20.9,0,50.8,12798,6.1
61.757,13396,189,216.1,2676.2,27,20.4,0,51.3,12846,5.9
61.776,13397,188.9,217.1,2677.9,29.2,20,0,51.8,12920,5.7
61.796,13398,189.7,217,2678.3,29.9,20,0,54.5,12887,5.3
61.815,13399,189.6,216,2679.6,29.9,21.1,0,59.2,12708,5
61.834,13400,190.2,217.1,2680.4,30.8,21.3,0,61.8,13040,4.8
61.853,13401,190.6,218.7,2681.7,32.7,21.3,0,63.4,13082,4.8
61.873,13402,190.4,219.4,2682.5,32.1,21.1,0,64.4,12984,4.9
61.892,13403,191.1,219.6,2683.6,29.5,21.6,0,64.9,13007,5.2
61.911,13404,191,220.4,2684.6,30.4,20.8,0,63.4,13265,5.3
61.93,13406,191.2,222.2,2685.5,30.7,20.1,0,61.3,13274,5.3
61.949,13407,192.7,223.2,2686.8,29.9,20.1,0,60.7,13163,4.9
61.968,13408,192.5,222.5,2687.6,30.1,20.2,0,59.7,13261,4.2
61.988,13408,193.2,223.4,2688.9,31.6,20.5,0,58.1,13303,3.5
62.006,13409,193,222.7,2689.5,31.4,21.1,0,58.6,13153,2.7
62.025,13410,193.5,221.9,2691,31.5,22.4,0,58.6,13143,2.2
62.044,13411,193.9,222.9,2691.3,30.8,22.9,0,59.7,13217,1.9
62.063,13412,192.6,221.7,2693.2,30.5,23.4,0,59.7,13201,1.8
62.082,13413,194.4,223.3,2693.2,29.9,23.2,0,61.3,13237,1.9
62.101,13414,192.7,222.3,2695.3,29.4,22.9,0,62.3,13224,2.1
62.12,13415,194.3,222.8,2695.3,29.9,22.6,0,63.4,13307,2.3
62.139,13416,193.8,223.8,2697.2,29.7,22.4,0,65.4,13231,2.5
62.158,13417,194.2,223,2697.5,29.4,22.4,0,67,13212,2.7
62.176,13418,194.4,223.8,2699,28.8,22.2,0,68.6,13334,3.1
62.195,13419,194.1,224.3,2699.6,28.3,21.6,0,69.1,13316,3.5
62.214,13421,194.9,225.1,2700.9,27.4,20.7,0,70.7,13445,3.9
62.233,13422,194.8,226.3,2701.7,27.3,19.6,0,71.2,13477,4
62.251,13422,195.2,226.9,2702.8,26.5,19.1,0,72.3,13438,3.9
62.27,13423,196,226.6,2704,26.2,18.7,0,73.3,13435,3.6
62.289,13424,196,227,2704.8,26.9,18.7,0,71.7,13485,3
62.308,13425,196.5,227.3,2706.1,27.5,19.1,0,68.1,13380,2.3
62.326,13426,196.3,225,2706.6,26.8,19.8,0,64.4,13320,1.4
62.345,13427,195.8,224.9,2708.3,27.2,20.5,0,56.5,13396,0.7
62.363,13428,197.3,224.9,2708.5,28.2,20.8,0,42.4,13290,-0.2
62.382,13429,195.4,223,2710.5,27.6,21.9,0,26.7,12925,-1
62.401,13430,197.2,220.6,2710.5,27.3,22.2,0,6.8,12608,-2.1
62.419,13431,196.2,216.2,2712.4,29.4,22,0,1.6,12384,-3
62.438,13433,196.2,212.9,2712.7,33.8,21.8,0,0.5,12083,-3.9
62.456,13434,196.3,209.1,2714.3,36.2,22.6,0,0.5,11820,-4.6
62.475,13434,195,207.6,2714.9,40.3,22.7,0,0.5,11517,-5.1
62.494,13435,195.4,206.3,2716.2,42.9,22.4,0,0.5,11322,-5.4
62.513,13436,194.8,203.6,2717.1,44.3,22,0,0.5,11272,-5.5
62.531,13437,194.1,201.4,2718.1,44.5,20.4,0,0.5,11212,-5.4
62.55,13438,194.1,199.8,2719.2,44.6,18.9,0,0.5,11152,-5.4
62.569,13439,193.4,197.7,2720,44,16.6,0,0.5,11101,-5.4
62.588,13440,193.6,197.1,2721.3,45.3,14.9,0,0.5,11028,-5.7
62.607,13441,192.7,195.5,2721.8,41.5,13.3,0.1,0.5,10956,-6.2
62.626,13442,192.1,195.4,2723.5,35,11.2,0.2,0.5,10897,-7.1
62.645,13443,192.8,193,2723.7,35.4,8.8,0.3,0.5,10849,-8
62.664,13444,191.4,190,2725.6,37.4,7,0.4,0.5,10767,-8.8
62.683,13446,192.3,187.1,2725.9,35.5,5.7,1.3,0.5,10662,-9.2
62.702,13447,188.8,189.2,2727.8,34.5,7.9,2.3,0.5,10597,-9.1
62.721,13448,187.7,191.3,2727.8,43,9,1.7,0.5,10546,-8.8
62.741,13449,190,190.8,2729.9,53.9,8.5,1.8,0.5,10484,-8.4
62.76,13449,188.7,190.8,2729.9,58.8,10.2,2.1,0.5,10449,-8.3
62.779,13450,187.7,193.3,2731.7,63.4,12.8,2.1,0.5,10393,-8.6
62.799,13451,186.8,192.6,2731.9,69.3,13.4,1.8,0.5,10316,-9
62.819,13452,187.5,193,2733.8,72.5,13.6,2,0.5,10257,-9.4
62.838,13453,184.8,192,2734.1,74.5,14.4,1.7,0.5,10218,-9.7
62.858,13454,186.1,191.8,2735.8,76.8,14.3,1.5,0.5,10156,-9.7
62.878,13455,184.1,191.5,2736.1,77.4,14.2,1.9,0.5,10107,-9.3
62.898,13456,183.7,190.9,2737.7,77.6,14,2.4,0.5,10061,-8.6
62.918,13457,182.7,190.6,2738.2,78.6,13.2,2.1,0.5,10011,-7.8
62.938,13458,182.6,188.8,2739.8,79.2,12.3,2,0.5,9964,-7.3
62.958,13459,181.9,188.8,2740.2,80.5,11.7,2.5,0.5,9932,-7.2
62.978,13460,181.9,187.2,2741.8,83,11.6,2.3,0.5,9918,-7.6
62.998,13461,181.3,187.2,2742.2,85.7,11.9,2.5,0.5,9896,-8.4
63.018,13462,180.6,185.8,2744,90.1,12.7,2.8,0.5,9836,-9.6
63.038,13463,180.2,186.4,2744.3,93.3,13.4,2.6,0.5,9805,-10.6
63.059,13464,178.6,184.9,2746.1,96.8,14.5,3.1,0.5,9757,-11.5
63.079,13465,178.6,185.2,2746.3,99.2,15.3,2.9,0.5,9758,-12.1
63.099,13466,176.9,183,2748,101.5,16,3.2,0.5,9692,-12.3
63.12,13467,177.2,183.2,2748.2,102.3,16,3.1,0.5,9655,-12.2
63.141,13468,173.7,180.6,2750.2,101.7,15.7,3.2,0.5,9652,-11.8
63.162,13469,174.8,180.6,2750.2,101,14.5,2.8,0.5,9621,-11.4
63.183,13470,173.3,178,2752.1,100.8,13.5,2.8,0.5,9602,-11
63.204,13471,173.6,177.4,2752.3,98.3,12.5,2.9,0.5,9605,-10.6
63.225,13472,171.1,176.3,2754,95.6,11.8,2.8,0.5,9563,-10.4
63.246,13473,171.4,175,2754.5,93,9.9,2.8,0.5,9537,-10.2
63.268,13474,169.9,173.4,2755.9,90.1,8.8,2.6,0.5,9484,-9.9
63.289,13476,169.9,172,2756.6,87.4,7.9,2.6,0.5,9470,-9.8
63.311,13477,168.8,171.1,2757.8,84.8,7.9,2.6,0.5,9455,-9.8
63.333,13477,168,170,2758.8,83.5,7.2,2.5,0.5,9421,-9.9
63.354,13478,167.7,168.6,2759.7,81.9,6.8,2.6,0.5,9407,-10.1
63.376,13479,166.4,167,2761.1,81.4,6.1,2.5,0.5,9401,-10.3
63.398,13480,165.6,165.7,2761.6,76.8,6.3,2.2,0.5,9355,-10.6
63.42,13481,164.6,165.6,2763.2,73.8,5.6,1.9,0.5,9330,-10.7
63.443,13482,164.8,162.2,2763.4,69.2,5,1.8,0.5,9289,-10.6
63.464,13483,163.1,161.8,2765.3,63.4,4.4,1.6,0.5,9252,-9.8
63.487,13484,161.6,160.8,2765.8,55.6,4.2,1.6,0.5,9189,-8.5
63.51,13485,161.1,159.1,2767.1,50.8,3.3,1.4,0.5,9149,-6.7
63.533,13486,161.2,157,2767.9,47.4,2.6,1.3,0.5,9085,-4.8
63.555,13487,160.3,156,2768.9,43.3,2.7,1.3,0.5,9018,-3.2
63.578,13488,160.3,155.6,2770.4,41.4,3.5,1.3,0.5,8959,-1.9
63.601,13489,159.8,156.1,2770.6,42.1,3.6,1.2,0.5,8904,-1.2
63.624,13490,161.1,155.9,2772.4,43.4,4.5,1.1,0.5,8872,-1.1
63.646,13491,159.7,156,2772.9,44.5,5.5,1,0.5,8832,-1.3
63.669,13492,160.6,156.7,2774.2,46.5,6.4,0.9,0.5,8808,-1.9
63.692,13493,159.9,156.9,2775,48.1,6.7,0.9,0.5,8783,-2.6
63.715,13494,159.5,156.7,2776,49.8,7.7,0.8,0.5,8752,-3.5
63.738,13495,160.2,156.9,2777.5,51.6,8,0.8,0.5,8711,-4.7
63.761,13496,159,157.4,2777.8,52.8,8.8,0.7,0.5,8701,-5.9
63.784,13497,159,156.5,2779.6,52.7,9,0.8,0.5,8662,-6.9
63.807,13498,158.2,156.7,2780,52.1,8.8,0.9,0.5,8668,-7.3
63.83,13499,157.3,155.5,2781.3,49.4,7.9,0.9,0.5,8651,-6.9
63.853,13500,156.2,154.1,2782.4,44.9,6.7,0.9,0.5,8652,-5.2
63.876,13501,156,151.7,2783,40.7,4.9,0.9,0.5,8649,-3
63.9,13502,154.8,149.7,2784.5,37.3,3.6,0.9,0.5,8602,-0.9
63.924,13503,156.6,147.1,2785,35,2.8,0.9,0.5,8532,0.6
63.947,13504,155.5,146.4,2786.6,33.9,2.9,0.9,0.5,8483,1.2
63.971,13505,156.7,145.7,2787.4,35.6,3.5,0.9,0.5,8440,1
63.994,13506,156.4,146.3,2788.2,36.2,4.3,0.9,0.5,8395,0.6
64.018,13507,156,147.2,2789.5,38,5.9,0.8,0.5,8370,0.1
64.041,13509,156.9,148,2790,41.2,6.1,0.7,0.5,8336,-0.3
64.064,13509,156.4,148.9,2791.7,42.1,8.5,0.8,0.5,8349,-0.7
64.088,13510,156.1,150.6,2792.1,45.3,8.8,0.6,0.5,8325,-1
64.111,13511,156.2,152.1,2793.5,48.6,10.1,0.7,0.5,8291,-1.4
64.134,13512,156.4,154,2794.5,51.1,10.6,0.7,0.5,8248,-1.7
64.158,13513,155,155,2795.2,54.2,11.8,0.7,1,8238,-1.8
64.181,13514,157.3,156.1,2796.9,59.3,11.7,0.8,0.5,8217,-1.6
64.204,13515,154.9,156.9,2797.1,60.4,12.9,0.7,0.5,8215,-1.1
64.228,13516,155.5,157.3,2798.7,61.6,12.6,0.8,0.5,8206,0
64.252,13517,155,157.5,2799.5,62.3,12.3,0.7,0.5,8202,1.2
64.275,13518,155.4,157.5,2800.3,62.2,10.5,0.7,0.5,8204,2.2
64.299,13519,155.6,156.1,2801.9,63.3,10.1,0.8,0.5,8211,2.7
64.323,13520,156.6,156.5,2802.1,64.2,9.2,0.7,0.5,8198,2.4
64.346,13521,156.3,156.9,2803.8,65.5,10.8,0.7,0.5,8191,1.1
64.369,13522,157,156.8,2804.5,70.6,10.8,0.7,0.5,8209,-0.3
64.393,13523,156.5,157.5,2805.6,69.8,14.7,0.8,0.5,8207,-1.7
64.416,13524,156.1,158.3,2806.9,77.6,15,0.8,0.5,8188,-2.9
64.439,13525,156.4,158,2807.4,77.2,17.7,0.8,0.5,8186,-3.6
64.463,13526,155,159,2809,79.8,18.8,0.8,0.5,8171,-3.9
64.486,13527,155.6,158.9,2809.5,81.5,20.1,0.7,0.5,8152,-3.9
64.509,13528,154.9,158.9,2810.8,83.3,20.8,0.8,0.5,8155,-3.6
64.533,13529,154.4,159,2811.9,82.7,22.7,0.7,0.5,8133,-3.1
64.557,13530,153.8,159.1,2812.5,84.9,22.3,0.6,0.5,8142,-2.6
64.581,13531,155.1,158.1,2814.2,83.5,22.8,0.5,0.5,8089,-2.2
64.604,13532,153.2,158.8,2814.5,85.6,22.4,0.6,0.5,8091,-2.3
64.628,13533,154.2,158.4,2815.9,83.9,23.3,0.5,0.5,8077,-2.7
64.652,13534,153.5,157.9,2816.9,86.3,22.7,0.5,0.5,8085,-3.1
64.676,13535,153.4,157.7,2817.7,84.3,23,0.4,0.5,8076,-3.2
64.699,13536,152.9,158,2819.1,83.8,22.8,0.4,0.5,8072,-3
64.724,13537,152.6,156.9,2819.6,81.8,22.9,0.5,0.5,8044,-2.4
64.748,13538,152,157.4,2821,82.7,22.9,0.4,0.5,8039,-1.9
64.772,13539,152.1,157.1,2821.8,82,22.8,0.2,0.5,8026,-1.5
64.796,13540,153,156.9,2822.8,77.6,23.3,0.1,0.5,8027,-1.5
64.819,13541,151.5,156.2,2824.2,78.3,22.5,0,0.5,8023,-1.9
64.844,13542,152.6,157.1,2824.7,71.9,22.1,0,0.5,8001,-2.4
64.868,13543,151.5,155.8,2826.1,71.8,21.6,0,0.5,7993,-2.7
64.892,13544,151.6,156.3,2827,70.5,20.6,0,0.5,7985,-2.8
64.916,13545,150.8,155.8,2827.8,70.6,21,0,0.5,7968,-2.8
64.94,13546,151.7,155.9,2829.2,71.5,21,0,0.5,7975,-2.9
64.964,13547,150,155.2,2829.7,72,21.6,0,0.5,7975,-3.2
64.989,13548,150.9,155.2,2831.1,71.1,21.1,0,0.5,7975,-3.7
65.013,13549,150.1,154.4,2832.2,69.8,21,0,0.5,7979,-4.1
65.038,13550,149.8,154.6,2832.8,70.9,20.7,0,0.5,7984,-4.3
65.062,13551,149.4,153.5,2834.6,71,21.6,0,0.5,7971,-4.6
65.086,13552,149.1,153.9,2834.9,75.6,22.8,0,0.5,7970,-4.7
65.111,13553,148.6,153.3,2836.2,75.7,24.3,0,0.5,7986,-4.7
65.136,13554,147.8,153.2,2837.4,77.8,24.9,0,0.5,7983,-4.6
65.16,13555,148.1,152.5,2837.8,76.2,24.8,0,1,7973,-4.4
65.185,13556,147,152.6,2839.4,74.9,24.3,0,1,8030,-4
65.21,13557,146.9,151.9,2840,74,23.6,0,1.6,8048,-3.5
65.234,13558,146.4,151.7,2841.1,74,23.2,0,2.6,8149,-3.1
65.259,13559,147,151.1,2842.5,73,23.2,0,3.7,8291,-2.9
65.284,13560,145.6,151.2,2843,75.4,22.8,0,4.2,8466,-2.9
65.309,13561,146.3,150.7,2844.3,72.9,22.7,0,5.2,8682,-2.8
65.334,13562,145.4,150,2845.4,73.5,22.4,0,5.8,8919,-2.5
65.36,13563,145.6,150.7,2846,72.6,22.1,0,6.3,9030,-2.2
65.385,13564,144.3,152.1,2847.6,72,22.2,0,6.3,9071,-1.9
65.41,13565,145.7,152.7,2848.2,72.5,22.1,0,6.3,9072,-1.9
65.436,13566,145.3,152.3,2849.2,71.1,23,0,7.3,9123,-2.3
65.461,13567,144.4,153,2850.8,73,23.4,0,7.3,9176,-2.6
65.486,13568,144.3,152.9,2851.2,72.1,24.2,0,7.9,9225,-2.8
65.511,13569,143.9,152,2852.4,72.1,25.2,0,7.9,9272,-2.7
65.537,13570,144.7,152.1,2853.7,72.5,25.4,0,8.4,9319,-2.6
65.562,13571,143,151.9,2854,71.3,25.9,0,8.4,9370,-2.2
65.588,13572,143.4,151.8,2855.6,70.4,25.2,0,8.9,9406,-1.5
65.613,13573,142.8,155.4,2856.7,68.6,24.4,0,8.9,9089,-0.9
65.639,13574,143.9,154.8,2857.3,66.8,24,0,8.4,9128,-0.7
65.664,13575,142.7,153.4,2858.8,65.8,23.7,0,8.4,9164,-0.8
65.689,13576,143.8,153.5,2859.4,66.2,23.6,0,8.9,9128,-1.1
65.715,13577,142.9,153.7,2860.3,65.3,24,0,9.4,9060,-1.3
65.741,13578,143.2,152.7,2862,66.9,24.1,0,9.9,9081,-1.4
65.766,13579,142.4,153.3,2862.4,66.2,24.8,0,11,9102,-1.4
65.792,13580,143,152.9,2863.5,64.8,25.4,0,12,9007,-1.3
65.818,13581,142.6,152.9,2864.9,65,25.1,0,12.6,9128,-1.1
65.843,13582,142.3,153,2865.4,63.1,24.4,0,13.1,9119,-0.6
65.869,13583,142.3,154.7,2866.8,62.4,23.7,0,13.1,9218,-0.1
65.894,13584,142,155,2867.7,62.3,23.5,0,13.1,9164,0.1
65.921,13585,143.5,153.6,2868.3,61.6,23.8,0,13.1,9198,0.3
65.946,13586,142.2,155.2,2870,62.6,23.8,0,13.6,9204,0.3
65.972,13587,142.6,155.2,2870.8,62.9,24,0,14.7,9264,0.3
65.998,13588,141.7,155.6,2871.5,60.9,24.3,0,15.7,9179,0.3
66.023,13589,143.5,154.7,2873.1,61.7,25,0,16.2,9218,0.3
66.049,13590,142.2,155.8,2873.6,62.1,25.1,0,17.3,9298,0.3
66.074,13591,142.7,155.6,2874.7,60.3,25.7,0,17.8,9179,0.5
66.1,13592,142.3,156.3,2876,61.1,25.3,0,18.3,9356,0.7
66.126,13593,142.8,156.5,2876.6,60.1,25.1,0,18.8,9289,0.9
66.151,13594,142.8,157,2877.8,59.6,25.2,0,19.4,9329,1
66.177,13595,142.9,158.3,2879.1,60.5,25.2,0,20.4,9384,1
66.203,13596,142.8,156.8,2879.5,59.7,25.4,0,21.5,9335,1.1
66.228,13597,142.8,158.5,2881,58.8,25.5,0,22.5,9434,1.3
66.254,13598,143.5,158.5,2882,56,25.3,0,23.6,9369,1.5
66.279,13599,142.7,160.3,2882.6,55.2,24.4,0,24.1,9576,1.6
66.305,13600,143.7,160,2884.2,51.2,23.7,0,24.6,9475,1.8
66.33,13601,143.6,161.1,2884.8,49.3,23.2,0,25.1,9607,1.9
